run_timestamp_utc,query_id,query_text,rank,stage,product_id,brand,product_name,category,subcategory,price_usd,final_score,embedding_score,review_avg,reviews_used,extracted_brand_norm,used_brand_filter,price_intent_json,overall_relevant_llm,eval_query_id
2026-02-17T08:59:44.375314,10,My skin reacts easily to fragrance. I need a fragrance-free cleanser for daily use.,1,stage_b,dieux baptism gentle foaming facial gel cleanser with glycerin,Dieux,Baptism Gentle Foaming Facial Gel Cleanser with Glycerin,Cleansers,Face Wash & Cleansers,$34.00 ,0.600662,0.590756,0.612768,50,,0,,0.5,10
2026-02-17T08:59:44.375314,10,My skin reacts easily to fragrance. I need a fragrance-free cleanser for daily use.,2,stage_b,ilia the cleanse soft foaming cleanser + make up remover,ILIA,The Cleanse Soft Foaming Cleanser + Make Up Remover,Cleansers,Face Wash & Cleansers,$32.00 ,0.565274,0.571933,0.557135,50,,0,,1.0,10
2026-02-17T08:59:44.375314,10,My skin reacts easily to fragrance. I need a fragrance-free cleanser for daily use.,3,stage_b,first aid beauty travel size pure skin face cleanser,First Aid Beauty,Travel Size Pure Skin Face Cleanser,Cleansers,Face Wash,$12.00 ,0.56413,0.565188,0.562837,50,,0,,1.0,10
2026-02-17T09:02:25.881971,11,Masks for oily and acne-prone skin,1,stage_a,peter thomas roth goodbye acne™ therapeutic sulfur mask,Peter Thomas Roth,Goodbye Acne™ Therapeutic Sulfur Mask,Masks,Face Masks,$52.00 ,0.592565,0.58175,0.608789,20,,0,,1.0,11
2026-02-17T09:02:25.881971,11,Masks for oily and acne-prone skin,2,stage_a,murad rapid relief acne sulfur clay mask with salicylic acid,Murad,Rapid Relief Acne Sulfur Clay Mask with Salicylic Acid,Masks,Face Masks,$44.00 ,0.567108,0.555378,0.584703,20,,0,,1.0,11
2026-02-17T09:02:25.881971,11,Masks for oily and acne-prone skin,3,stage_a,olehenriksen find your balance™ oil control cleanser,OLEHENRIKSEN,Find Your Balance™ Oil Control Cleanser,Cleansers,Face Wash & Cleansers,$33.00,0.558384,0.543489,0.580726,20,,0,,1.0,11
2026-02-17T09:02:25.881971,11,Masks for oily and acne-prone skin,4,stage_a,biodance refreshing sea kelp real deep mask - 4 pack for calming & sebum control,Biodance,Refreshing Sea Kelp Real Deep Mask - 4 pack for Calming & Sebum Control,Masks,Sheet Masks,$19.00 ,0.551031,0.558906,0.539219,20,,0,,1.0,11
2026-02-17T09:02:25.881971,11,Masks for oily and acne-prone skin,5,stage_a,la roche-posay effaclar clarifying clay face mask for oily skin,La Roche-Posay,Effaclar Clarifying Clay Face Mask for Oily Skin,Treatment & Serums,Face Masks,$21.99 ,0.549013,0.566002,0.52353,20,,0,,1.0,11
2026-02-17T09:02:25.881971,11,Masks for oily and acne-prone skin,1,stage_b,peter thomas roth goodbye acne™ therapeutic sulfur mask,Peter Thomas Roth,Goodbye Acne™ Therapeutic Sulfur Mask,Masks,Face Masks,$52.00 ,0.584811,0.58175,0.588552,50,,0,,1.0,11
2026-02-17T09:02:25.881971,11,Masks for oily and acne-prone skin,2,stage_b,murad rapid relief acne sulfur clay mask with salicylic acid,Murad,Rapid Relief Acne Sulfur Clay Mask with Salicylic Acid,Masks,Face Masks,$44.00 ,0.55693,0.555378,0.558827,50,,0,,1.0,11
2026-02-17T09:02:25.881971,11,Masks for oily and acne-prone skin,3,stage_b,olehenriksen find your balance™ oil control cleanser,OLEHENRIKSEN,Find Your Balance™ Oil Control Cleanser,Cleansers,Face Wash & Cleansers,$33.00,0.551209,0.543489,0.560646,50,,0,,1.0,11
2026-02-17T09:04:38.125356,12,Oil cleanser for removing makeup and sunscreen,1,stage_a,clinique mini take the day off cleansing balm makeup remover,CLINIQUE,Mini Take The Day Off Cleansing Balm Makeup Remover ,Mini Size,,$15.00 ,0.67902,0.685805,0.668842,20,,0,,1.0,12
2026-02-17T09:04:38.125356,12,Oil cleanser for removing makeup and sunscreen,2,stage_a,clinique take the day off  cleansing oil makeup remover,CLINIQUE,Take The Day Off  Cleansing Oil Makeup Remover,Moisturizers,Face Oils,$37.00 ,0.665519,0.667514,0.662526,20,,0,,1.0,12
2026-02-17T09:04:38.125356,12,Oil cleanser for removing makeup and sunscreen,3,stage_a,dermalogica precleanse cleansing oil,Dermalogica,Precleanse Cleansing Oil,Cleansers,Face Wash & Cleansers,$49.00 ,0.647114,0.640855,0.656502,20,,0,,1.0,12
2026-02-17T09:04:38.125356,12,Oil cleanser for removing makeup and sunscreen,4,stage_a,dr. idriss soft wash jelly cleanser,Dr. Idriss,Soft Wash Jelly Cleanser,Cleansers,Face Wash & Cleansers,$30.00 ,0.633628,0.645319,0.616093,20,,0,,0.5,12
2026-02-17T09:04:38.125356,12,Oil cleanser for removing makeup and sunscreen,5,stage_a,the original makeup eraser makeup eraser® pro pink reusable makeup remover,The Original MakeUp Eraser,MakeUp Eraser® PRO Pink Reusable Makeup Remover,Accessories,Makeup Removers,$20.00 ,0.632199,0.639956,0.620564,20,,0,,0.5,12
2026-02-17T09:04:38.125356,12,Oil cleanser for removing makeup and sunscreen,1,stage_b,clinique mini take the day off cleansing balm makeup remover,CLINIQUE,Mini Take The Day Off Cleansing Balm Makeup Remover ,Mini Size,,$15.00 ,0.671601,0.685805,0.654241,50,,0,,1.0,12
2026-02-17T09:04:38.125356,12,Oil cleanser for removing makeup and sunscreen,2,stage_b,clinique take the day off  cleansing oil makeup remover,CLINIQUE,Take The Day Off  Cleansing Oil Makeup Remover,Moisturizers,Face Oils,$37.00 ,0.655721,0.667514,0.641307,50,,0,,1.0,12
2026-02-17T09:04:38.125356,12,Oil cleanser for removing makeup and sunscreen,3,stage_b,dermalogica precleanse cleansing oil,Dermalogica,Precleanse Cleansing Oil,Cleansers,Face Wash & Cleansers,$49.00 ,0.639683,0.640855,0.638252,50,,0,,1.0,12
2026-02-17T09:08:04.489286,13,Eye serum or eye cream for dark circles and fine lines,1,stage_a,dermalogica biolumin-c vitamin c eye serum,Dermalogica,Biolumin-C Vitamin C Eye Serum,Eye Care,Eye Creams & Treatments,$76.00 ,0.616692,0.608939,0.628322,20,,0,,1.0,13
2026-02-17T09:08:04.489286,13,Eye serum or eye cream for dark circles and fine lines,2,stage_a,shiseido benefiance wrinkle smoothing eye cream,Shiseido,Benefiance Wrinkle Smoothing Eye Cream,Eye Care,Eye Creams & Treatments,$65.00 ,0.610379,0.610762,0.609804,20,,0,,1.0,13
2026-02-17T09:08:04.489286,13,Eye serum or eye cream for dark circles and fine lines,3,stage_a,estée lauder advanced night repair eye supercharged gel-creme eye cream with hyaluronic acid and vitamin e,Estée Lauder,Advanced Night Repair Eye Supercharged Gel-Creme Eye Cream with Hyaluronic Acid and Vitamin E,Eye Care,Eye Creams & Treatments,$74.00 ,0.605985,0.601649,0.612488,20,,0,,1.0,13
2026-02-17T09:08:04.489286,13,Eye serum or eye cream for dark circles and fine lines,4,stage_a,dior capture totale super potent eye serum,DIOR,Capture Totale Super Potent Eye Serum,Eye Care,Eye Creams & Treatments,$85.00 ,0.603815,0.610454,0.593857,20,,0,,1.0,13
2026-02-17T09:08:04.489286,13,Eye serum or eye cream for dark circles and fine lines,5,stage_a,la mer the eye concentrate cream,La Mer,The Eye Concentrate Cream,Eye Care,Eye Creams & Treatments,$275.00 ,0.598038,0.614509,0.573333,20,,0,,1.0,13
2026-02-17T09:08:04.489286,13,Eye serum or eye cream for dark circles and fine lines,1,stage_b,dermalogica biolumin-c vitamin c eye serum,Dermalogica,Biolumin-C Vitamin C Eye Serum,Eye Care,Eye Creams & Treatments,$76.00 ,0.606495,0.608939,0.603509,50,,0,,1.0,13
2026-02-17T09:08:04.489286,13,Eye serum or eye cream for dark circles and fine lines,2,stage_b,shiseido benefiance wrinkle smoothing eye cream,Shiseido,Benefiance Wrinkle Smoothing Eye Cream,Eye Care,Eye Creams & Treatments,$65.00 ,0.600873,0.610762,0.588785,50,,0,,1.0,13
2026-02-17T09:08:04.489286,13,Eye serum or eye cream for dark circles and fine lines,3,stage_b,estée lauder advanced night repair eye supercharged gel-creme eye cream with hyaluronic acid and vitamin e,Estée Lauder,Advanced Night Repair Eye Supercharged Gel-Creme Eye Cream with Hyaluronic Acid and Vitamin E,Eye Care,Eye Creams & Treatments,$74.00 ,0.595273,0.601649,0.587481,50,,0,,1.0,13
2026-02-17T09:10:44.784505,14,Lightweight moisturizer for combination skin from Estee Lauder,1,stage_a,estée lauder nutritious melting soft cream mask and moisturizer,Estée Lauder,Nutritious Melting Soft Cream Mask and Moisturizer,Moisturizers,Face Moisturizer,$48.00 ,0.652281,0.630166,0.685454,20,esteelauder,1,,1.0,14
2026-02-17T09:10:44.784505,14,Lightweight moisturizer for combination skin from Estee Lauder,2,stage_a,estée lauder nutritious melting soft creme/mask moisturizer mini,Estée Lauder,Nutritious Melting Soft Creme/Mask Moisturizer Mini,Travel Size Skin Care,,$16.00 ,0.635767,0.602112,0.686249,20,esteelauder,1,,1.0,14
2026-02-17T09:10:44.784505,14,Lightweight moisturizer for combination skin from Estee Lauder,3,stage_a,estée lauder revitalizing supreme+ youth power cream spf 25 moisturizer,Estée Lauder,Revitalizing Supreme+ Youth Power Cream SPF 25 Moisturizer,Moisturizers,Face Moisturizer,$120.00 ,0.619132,0.582562,0.673988,20,esteelauder,1,,1.0,14
2026-02-17T09:10:44.784505,14,Lightweight moisturizer for combination skin from Estee Lauder,4,stage_a,estée lauder daywear moisturizer anti-oxidant 72h-hydration sorbet cream spf 15,Estée Lauder,DayWear Moisturizer Anti-Oxidant 72H-Hydration Sorbet Cream SPF 15,Moisturizers,Face Moisturizer,$52.00 ,0.604114,0.618552,0.582456,20,esteelauder,1,,1.0,14
2026-02-17T09:10:44.784505,14,Lightweight moisturizer for combination skin from Estee Lauder,5,stage_a,estée lauder soft clean infusion hydrating essence lotion with amino acid,Estée Lauder,Soft Clean Infusion Hydrating Essence Lotion with Amino Acid,Moisturizers,Face Mists & Essences,$46.00 ,0.578223,0.562483,0.601832,20,esteelauder,1,,0.5,14
2026-02-17T09:10:44.784505,14,Lightweight moisturizer for combination skin from Estee Lauder,1,stage_b,estée lauder nutritious melting soft cream mask and moisturizer,Estée Lauder,Nutritious Melting Soft Cream Mask and Moisturizer,Moisturizers,Face Moisturizer,$48.00 ,0.642073,0.630166,0.656626,50,esteelauder,1,,1.0,14
2026-02-17T09:10:44.784505,14,Lightweight moisturizer for combination skin from Estee Lauder,2,stage_b,estée lauder nutritious melting soft creme/mask moisturizer mini,Estée Lauder,Nutritious Melting Soft Creme/Mask Moisturizer Mini,Travel Size Skin Care,,$16.00 ,0.627156,0.602112,0.657766,50,esteelauder,1,,1.0,14
2026-02-17T09:10:44.784505,14,Lightweight moisturizer for combination skin from Estee Lauder,3,stage_b,estée lauder revitalizing supreme+ youth power cream spf 25 moisturizer,Estée Lauder,Revitalizing Supreme+ Youth Power Cream SPF 25 Moisturizer,Moisturizers,Face Moisturizer,$120.00 ,0.613462,0.582562,0.651229,50,esteelauder,1,,1.0,14
2026-02-17T09:13:24.826707,15,Night cream for dry skin with anti-aging benefits,1,stage_a,first aid beauty ultra repair hydra-firm night cream,First Aid Beauty,Ultra Repair Hydra-Firm Night Cream,Moisturizers,Night Creams,$44.00 ,0.624721,0.64738,0.590731,20,,0,,1.0,15
2026-02-17T09:13:24.826707,15,Night cream for dry skin with anti-aging benefits,2,stage_a,it cosmetics travel size confidence in your beauty sleep night cream,IT Cosmetics,Travel Size Confidence in Your Beauty Sleep Night Cream,Moisturizers,Night Cream,$19.00 ,0.622366,0.642,0.592914,20,,0,,1.0,15
2026-02-17T09:13:24.826707,15,Night cream for dry skin with anti-aging benefits,3,stage_a,clarins super restorative night moisturizer,Clarins,Super Restorative Night Moisturizer,Moisturizers,Night Cream,$144.00 ,0.618059,0.639493,0.585908,20,,0,,1.0,15
2026-02-17T09:13:24.826707,15,Night cream for dry skin with anti-aging benefits,4,stage_a,murad retinol youth renewal night cream with niacinamide + peptide,Murad,Retinol Youth Renewal Night Cream with Niacinamide + Peptide    ,Moisturizers,Face Creams,$89.00 ,0.617467,0.632751,0.59454,20,,0,,1.0,15
2026-02-17T09:13:24.826707,15,Night cream for dry skin with anti-aging benefits,5,stage_a,origins plantscription™ youth-renewing power night cream,Origins,Plantscription™ Youth-Renewing Power Night Cream,Moisturizers,Night Creams,$78.00,0.60862,0.636035,0.567498,20,,0,,1.0,15
2026-02-17T09:13:24.826707,15,Night cream for dry skin with anti-aging benefits,1,stage_b,it cosmetics travel size confidence in your beauty sleep night cream,IT Cosmetics,Travel Size Confidence in Your Beauty Sleep Night Cream,Moisturizers,Night Cream,$19.00 ,0.612895,0.642,0.577323,50,,0,,1.0,15
2026-02-17T09:13:24.826707,15,Night cream for dry skin with anti-aging benefits,2,stage_b,first aid beauty ultra repair hydra-firm night cream,First Aid Beauty,Ultra Repair Hydra-Firm Night Cream,Moisturizers,Night Creams,$44.00 ,0.611816,0.64738,0.568349,50,,0,,1.0,15
2026-02-17T09:13:24.826707,15,Night cream for dry skin with anti-aging benefits,3,stage_b,clarins super restorative night moisturizer,Clarins,Super Restorative Night Moisturizer,Moisturizers,Night Cream,$144.00 ,0.600963,0.639493,0.553871,50,,0,,1.0,15
2026-02-17T09:15:41.479079,16,Hydrating facial mist for dry skin,1,stage_a,the inkey list hydro-surge dewy face mist,The INKEY List,Hydro-Surge Dewy Face Mist,Moisturizers,Mists & Essences,$13.00 ,0.661319,0.638977,0.694832,20,,0,,1.0,16
2026-02-17T09:15:41.479079,16,Hydrating facial mist for dry skin,2,stage_a,"mario badescu facial spray with aloe, herbs and rosewater",Mario Badescu,"Facial Spray with Aloe, Herbs and Rosewater",Moisturizers,Mists & Essences,$6.00 ,0.642086,0.666878,0.604896,20,,0,,1.0,16
2026-02-17T09:15:41.479079,16,Hydrating facial mist for dry skin,3,stage_a,glow recipe watermelon glow ultra-fine mist,Glow Recipe,Watermelon Glow Ultra-Fine Mist,Moisturizers,Mists & Essences,$29.00 ,0.634351,0.625321,0.647897,20,,0,,1.0,16
2026-02-17T09:15:41.479079,16,Hydrating facial mist for dry skin,4,stage_a,"mario badescu mini facial spray with aloe, herbs and rosewater",Mario Badescu,"Mini Facial Spray with Aloe, Herbs and Rosewater",Mini Size,,$6.00 ,0.631382,0.666864,0.578159,20,,0,,1.0,16
2026-02-17T09:15:41.479079,16,Hydrating facial mist for dry skin,5,stage_a,"mario badescu facial spray with aloe, cucumber and green tea",Mario Badescu,"Facial Spray with Aloe, Cucumber and Green Tea",Moisturizers,Mists & Essences,$6.00 ,0.626956,0.658454,0.57971,20,,0,,1.0,16
2026-02-17T09:15:41.479079,16,Hydrating facial mist for dry skin,1,stage_b,the inkey list hydro-surge dewy face mist,The INKEY List,Hydro-Surge Dewy Face Mist,Moisturizers,Mists & Essences,$13.00 ,0.65519,0.638977,0.675006,50,,0,,1.0,16
2026-02-17T09:15:41.479079,16,Hydrating facial mist for dry skin,2,stage_b,glow recipe watermelon glow ultra-fine mist,Glow Recipe,Watermelon Glow Ultra-Fine Mist,Moisturizers,Mists & Essences,$29.00 ,0.627263,0.625321,0.629637,50,,0,,1.0,16
2026-02-17T09:15:41.479079,16,Hydrating facial mist for dry skin,3,stage_b,"mario badescu facial spray with aloe, herbs and rosewater",Mario Badescu,"Facial Spray with Aloe, Herbs and Rosewater",Moisturizers,Mists & Essences,$6.00 ,0.622466,0.666878,0.568185,50,,0,,1.0,16
2026-02-17T09:18:04.625480,17,Retinol serum for beginners,1,stage_a,kiehl's since 1851 micro-dose anti-aging retinol serum,Kiehl's Since 1851,Micro-Dose Anti-Aging Retinol Serum,Treatment & Serums,Face Serums,$65.00 ,0.600445,0.556025,0.667075,20,,0,,1.0,17
2026-02-17T09:18:04.625480,17,Retinol serum for beginners,2,stage_a,the ordinary retinal 0.2% emulsion high-strength retinoid nighttime treatment,The Ordinary,Retinal 0.2% Emulsion High-Strength Retinoid Nighttime Treatment,Treatments,Face Serums,$14.90 ,0.597126,0.579979,0.622847,20,,0,,0.5,17
2026-02-17T09:18:04.625480,17,Retinol serum for beginners,3,stage_a,kiehl's since 1851 micro-dose anti-aging retinol serum with ceramides and peptide,Kiehl's Since 1851,Micro-Dose Anti-Aging Retinol Serum with Ceramides and Peptide,Treatments,Face Serums,$65.00 ,0.580962,0.529977,0.65744,20,,0,,1.0,17
2026-02-17T09:18:04.625480,17,Retinol serum for beginners,4,stage_a,cocokind beginner retinol gel,cocokind,Beginner Retinol Gel,Treatment & Serums,Face Serums,$26.99 ,0.577877,0.545198,0.626895,20,,0,,1.0,17
2026-02-17T09:18:04.625480,17,Retinol serum for beginners,5,stage_a,l'oréal revitalift derm intensives night serum with 0.3% pure retinol,L'Oréal,Revitalift Derm Intensives Night Serum with 0.3% Pure Retinol,Treatment & Serums,Face Serums,$39.99 ,0.573865,0.537275,0.62875,20,,0,,1.0,17
2026-02-17T09:18:04.625480,17,Retinol serum for beginners,1,stage_b,kiehl's since 1851 micro-dose anti-aging retinol serum,Kiehl's Since 1851,Micro-Dose Anti-Aging Retinol Serum,Treatment & Serums,Face Serums,$65.00 ,0.592386,0.556025,0.636826,50,,0,,1.0,17
2026-02-17T09:18:04.625480,17,Retinol serum for beginners,2,stage_b,the ordinary retinal 0.2% emulsion high-strength retinoid nighttime treatment,The Ordinary,Retinal 0.2% Emulsion High-Strength Retinoid Nighttime Treatment,Treatments,Face Serums,$14.90 ,0.588433,0.579979,0.598766,50,,0,,0.5,17
2026-02-17T09:18:04.625480,17,Retinol serum for beginners,3,stage_b,kiehl's since 1851 micro-dose anti-aging retinol serum with ceramides and peptide,Kiehl's Since 1851,Micro-Dose Anti-Aging Retinol Serum with Ceramides and Peptide,Treatments,Face Serums,$65.00 ,0.571787,0.529977,0.622887,50,,0,,1.0,17
2026-02-17T09:20:43.737560,18,Makeup removing balm for sensitive skin,1,stage_a,tatcha the indigo cleansing balm moisturizing makeup remover,Tatcha,The Indigo Cleansing Balm Moisturizing Makeup Remover,Cleansers,Makeup Removers,$38.00 ,0.678752,0.681404,0.674774,20,,0,,1.0,18
2026-02-17T09:20:43.737560,18,Makeup removing balm for sensitive skin,2,stage_a,clinique mini take the day off cleansing balm makeup remover,CLINIQUE,Mini Take The Day Off Cleansing Balm Makeup Remover ,Mini Size,,$15.00 ,0.673049,0.649865,0.707823,20,,0,,1.0,18
2026-02-17T09:20:43.737560,18,Makeup removing balm for sensitive skin,3,stage_a,cerave makeup removing cleansing balm,CeraVe,Makeup Removing Cleansing Balm,Cleansers,Cleansing Balms & Oils,$13.99 ,0.669158,0.641284,0.710969,20,,0,,1.0,18
2026-02-17T09:20:43.737560,18,Makeup removing balm for sensitive skin,4,stage_a,neutrogena makeup remover melting balm,Neutrogena,Makeup Remover Melting Balm,Cleansers,Makeup Remover,$14.49 ,0.659525,0.648491,0.676074,20,,0,,1.0,18
2026-02-17T09:20:43.737560,18,Makeup removing balm for sensitive skin,5,stage_a,lancôme bi-facil double-action eye makeup remover,Lancôme,Bi-Facil Double-Action Eye Makeup Remover,Accessories,Makeup Removers,$36.00 ,0.648967,0.645172,0.654659,20,,0,,0.5,18
2026-02-17T09:20:43.737560,18,Makeup removing balm for sensitive skin,1,stage_b,clinique mini take the day off cleansing balm makeup remover,CLINIQUE,Mini Take The Day Off Cleansing Balm Makeup Remover ,Mini Size,,$15.00 ,0.666743,0.649865,0.687371,50,,0,,1.0,18
2026-02-17T09:20:43.737560,18,Makeup removing balm for sensitive skin,2,stage_b,tatcha the indigo cleansing balm moisturizing makeup remover,Tatcha,The Indigo Cleansing Balm Moisturizing Makeup Remover,Cleansers,Makeup Removers,$38.00 ,0.663843,0.681404,0.642379,50,,0,,1.0,18
2026-02-17T09:20:43.737560,18,Makeup removing balm for sensitive skin,3,stage_b,cerave makeup removing cleansing balm,CeraVe,Makeup Removing Cleansing Balm,Cleansers,Cleansing Balms & Oils,$13.99 ,0.660955,0.641284,0.684998,50,,0,,1.0,18
2026-02-17T09:23:05.874139,19,Sleeping mask for dehydrated skin,1,stage_a,bubble over night hydrating sleep mask,Bubble,Over Night Hydrating Sleep Mask,Moisturizers,Night Cream,$20.00 ,0.630573,0.637689,0.619899,20,,0,,1.0,19
2026-02-17T09:23:05.874139,19,Sleeping mask for dehydrated skin,2,stage_a,fresh rose deep hydration sleeping mask,fresh,Rose Deep Hydration Sleeping Mask,Masks,Face Masks,$58.00 ,0.619628,0.604924,0.641683,20,,0,,1.0,19
2026-02-17T09:23:05.874139,19,Sleeping mask for dehydrated skin,3,stage_a,origins drink up™ intensive overnight hydrating face mask with avocado & swiss glacier water,Origins,Drink Up™ Intensive Overnight Hydrating Face Mask with Avocado & Swiss Glacier Water,Masks,Face Masks,$36.00 ,0.609171,0.605613,0.614509,20,,0,,1.0,19
2026-02-17T09:23:05.874139,19,Sleeping mask for dehydrated skin,4,stage_a,origins mini drink up intensive overnight hydrating mask,Origins,Mini Drink Up Intensive Overnight Hydrating Mask,Treatment & Serums,Face Masks,$20.00 ,0.594013,0.576028,0.62099,20,,0,,1.0,19
2026-02-17T09:23:05.874139,19,Sleeping mask for dehydrated skin,5,stage_a,clinique moisture surge™ overnight face mask to hydrate + plump,CLINIQUE,Moisture Surge™ Overnight Face Mask to Hydrate + Plump,Masks,Face Masks,$44.00 ,0.589033,0.595539,0.579273,20,,0,,1.0,19
2026-02-17T09:23:05.874139,19,Sleeping mask for dehydrated skin,1,stage_b,bubble over night hydrating sleep mask,Bubble,Over Night Hydrating Sleep Mask,Moisturizers,Night Cream,$20.00 ,0.619741,0.637689,0.597804,50,,0,,1.0,19
2026-02-17T09:23:05.874139,19,Sleeping mask for dehydrated skin,2,stage_b,fresh rose deep hydration sleeping mask,fresh,Rose Deep Hydration Sleeping Mask,Masks,Face Masks,$58.00 ,0.6131,0.604924,0.623093,50,,0,,1.0,19
2026-02-17T09:23:05.874139,19,Sleeping mask for dehydrated skin,3,stage_b,origins drink up™ intensive overnight hydrating face mask with avocado & swiss glacier water,Origins,Drink Up™ Intensive Overnight Hydrating Face Mask with Avocado & Swiss Glacier Water,Masks,Face Masks,$36.00 ,0.600426,0.605613,0.594086,50,,0,,1.0,19
2026-02-17T09:25:40.356468,20,Face oil for nighttime use,1,stage_a,kiehl's since 1851 midnight recovery concentrate moisturizing face oil,Kiehl's Since 1851,Midnight Recovery Concentrate Moisturizing Face Oil,Moisturizers,Face Oils,$57.00 ,0.643459,0.662287,0.615216,20,,0,,1.0,20
2026-02-17T09:25:40.356468,20,Face oil for nighttime use,2,stage_a,sunday riley luna retinol sleeping night oil,SUNDAY RILEY,Luna Retinol Sleeping Night Oil,Moisturizers,Face Oils,$55.00 ,0.604963,0.592236,0.624054,20,,0,,1.0,20
2026-02-17T09:25:40.356468,20,Face oil for nighttime use,3,stage_a,dhc extra nighttime moisture facial moisturizer,DHC,Extra Nighttime Moisture Facial Moisturizer,Moisturizers,Night Cream,$39.00 ,0.597213,0.584526,0.616245,20,,0,,0.5,20
2026-02-17T09:25:40.356468,20,Face oil for nighttime use,4,stage_a,kiehl's since 1851 mini midnight recovery concentrate moisturizing face oil,Kiehl's Since 1851,Mini Midnight Recovery Concentrate Moisturizing Face Oil,Mini Size,,$34.00 ,0.596997,0.584834,0.615242,20,,0,,1.0,20
2026-02-17T09:25:40.356468,20,Face oil for nighttime use,5,stage_a,dermalogica retinol acne clearing oil,Dermalogica,Retinol Acne Clearing Oil,Moisturizers,Face Oils,$89.00 ,0.594632,0.614537,0.564776,20,,0,,1.0,20
2026-02-17T09:25:40.356468,20,Face oil for nighttime use,1,stage_b,kiehl's since 1851 midnight recovery concentrate moisturizing face oil,Kiehl's Since 1851,Midnight Recovery Concentrate Moisturizing Face Oil,Moisturizers,Face Oils,$57.00 ,0.631061,0.662287,0.592895,50,,0,,1.0,20
2026-02-17T09:25:40.356468,20,Face oil for nighttime use,2,stage_b,sunday riley luna retinol sleeping night oil,SUNDAY RILEY,Luna Retinol Sleeping Night Oil,Moisturizers,Face Oils,$55.00 ,0.592708,0.592236,0.593284,50,,0,,1.0,20
2026-02-17T09:25:40.356468,20,Face oil for nighttime use,3,stage_b,dhc extra nighttime moisture facial moisturizer,DHC,Extra Nighttime Moisture Facial Moisturizer,Moisturizers,Night Cream,$39.00 ,0.588604,0.584526,0.593589,50,,0,,0.5,20
2026-02-17T09:28:16.347485,21,face sunscreen with vitamin E,1,stage_a,cosrx vitamin e vitalizing sunscreen spf 50+,COSRX,Vitamin E Vitalizing Sunscreen SPF 50+,Suncare,Sunscreen,$23.00 ,0.614487,0.635076,0.583603,20,,0,,1.0,21
2026-02-17T09:28:16.347485,21,face sunscreen with vitamin E,2,stage_a,sun bum original spf 70 sunscreen lotion,Sun Bum,Original SPF 70 Sunscreen Lotion,Suncare,Sunscreen,$17.49 ,0.591627,0.634107,0.527908,20,,0,,1.0,21
2026-02-17T09:28:16.347485,21,face sunscreen with vitamin E,3,stage_a,kiehl's since 1851 super fluid daily uv defense sunscreen broad spectrum spf 50+,Kiehl's Since 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,Sunscreen,Face Sunscreen,$47.00 ,0.585242,0.609542,0.548793,20,,0,,1.0,21
2026-02-17T09:28:16.347485,21,face sunscreen with vitamin E,4,stage_a,vichy capital soleil tinted face mineral sunscreen spf 60,Vichy,Capital Soleil Tinted Face Mineral Sunscreen SPF 60,Suncare,Sunscreen,$34.99 ,0.582585,0.601961,0.553523,20,,0,,0.5,21
2026-02-17T09:28:16.347485,21,face sunscreen with vitamin E,5,stage_a,sun bum daily 50 face gel,Sun Bum,Daily 50 Face Gel,Suncare,Sunscreen,$21.99 ,0.580789,0.612641,0.533011,20,,0,,1.0,21
2026-02-17T09:28:16.347485,21,face sunscreen with vitamin E,1,stage_b,cosrx vitamin e vitalizing sunscreen spf 50+,COSRX,Vitamin E Vitalizing Sunscreen SPF 50+,Suncare,Sunscreen,$23.00 ,0.597016,0.635076,0.550497,50,,0,,1.0,21
2026-02-17T09:28:16.347485,21,face sunscreen with vitamin E,2,stage_b,kiehl's since 1851 super fluid daily uv defense sunscreen broad spectrum spf 50+,Kiehl's Since 1851,Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+,Sunscreen,Face Sunscreen,$47.00 ,0.573924,0.609542,0.53039,50,,0,,1.0,21
2026-02-17T09:28:16.347485,21,face sunscreen with vitamin E,3,stage_b,sun bum original spf 70 sunscreen lotion,Sun Bum,Original SPF 70 Sunscreen Lotion,Suncare,Sunscreen,$17.49 ,0.570743,0.634107,0.493299,50,,0,,1.0,21
2026-02-17T09:30:48.329755,22,toner to hydrate dry skin,1,stage_a,belif aqua bomb hydrating toner with hyaluronic acid,belif,Aqua Bomb Hydrating Toner with Hyaluronic Acid,Cleansers,Toners,$30.00 ,0.593074,0.574618,0.620757,20,,0,,1.0,22
2026-02-17T09:30:48.329755,22,toner to hydrate dry skin,2,stage_a,tonymoly wonder ceramide mochi toner,TONYMOLY,Wonder Ceramide Mochi Toner,Cleansers,Toner,$23.00 ,0.585379,0.574844,0.601183,20,,0,,1.0,22
2026-02-17T09:30:48.329755,22,toner to hydrate dry skin,3,stage_a,kiehl's since 1851 ultra facial toner,Kiehl's Since 1851,Ultra Facial Toner,Cleansers,Toners,$26.00 ,0.580358,0.579842,0.581132,20,,0,,1.0,22
2026-02-17T09:30:48.329755,22,toner to hydrate dry skin,4,stage_a,byoma hydrating milky toner,BYOMA,Hydrating Milky Toner,Cleansers,Toner,$15.99 ,0.579323,0.582609,0.574395,20,,0,,1.0,22
