product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
P510411,Josie Maran,Vanilla Vibezzz - Argan Oil + Sugar Balm Refillable Exfoliating Body Scrub Jar,Bath & Shower,Scrub & Exfoliants,$29.00,Size: 6 oz,https://www.sephora.com/productimages/sku/s2764942-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,210,"Item 2764942
ONLY AT SEPHORA
What it is: A moisturizing sugar scrub that gently exfoliates and nourishes to reveal softer-, smoother-, brighter-looking skin in just one step.

Fragrance Family: Warm & Spicy
Scent Type: Warm & Sweet Gourmands
Key Notes: Vanilla Bean & Juniper Berries

Fragrance Description: In this warm amber blend, the gourmand essence of creamy Madagascan vanilla flirts with sparkling bergamot against a backdrop of earthy cedar.

About the Fragrance: As fragrance purists and planet lovers, Josie Maran uses only 100 percent plant-based essences: real fruits, nuts, woods, and plants. Because nothing beats the real thing.

Highlighted Ingredients:
- Sugar Granules: This gentle exfoliant doesn’t dry out skin and isn’t too abrasive.
- Argan Oil: An abundant source of essential fatty acids, antioxidants, and vitamin E.
- Shea Butter: Known to moisturize and soothe, helping skin stay supple.

What Else You Need to Know: Sugar crystals attract moisture and gently buff away dead skin without stripping. Responsibly sourced argan oil locks in the moisturizing goodness of shea butter and coconut oil. Presto: A velvety-soft, lustrous-all-over you. With the refill system, top up your amber glass jar and reuse forever.

Research Results: In a consumer perception survey of 40 people after immediate use:
- 100% agreed this was the best body scrub they have ever used
- 97% agreed their skin appeared brighter and remained moisturized throughout the day/night
- 97% agreed the sugar granules improved their skin’s overall texture

Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less","-Sugar Granules: Attracts moisture to skin, polishes gently, and dissolves completely.
-Argan Oil: An abundant source of essential fatty acids, antioxidants, and vitamin E.
-Shea Butter: Known to moisturize and soothe, helping skin stay supple.

Glycine Soja (Soybean) Oil**, Sucrose**, Butyrospermum Parkii (Shea) Butter**, Cocos Nucifera (Coconut) Oil**, Hydrogenated Vegetable Oil**, Silica, Fragrance (Parfum)**, Argania Spinosa (Argan) Kernel Oil*, Citric Acid, Aloe Barbadensis (Aloe Vera) Leaf Extract**, Anthemis Nobilis (Chamomile) Flower Extract**, Simmondsia Chinensis (Jojoba) Seed Oil**, Limnanthes Alba (Meadowfoam) Seed Oil**, Panax Ginseng (Ginseng) Root Extract**, Cucumis Sativus (Cucumber) Fruit Extract**, Borago Officinalis (Borage) Seed Oil**, Glycerin*, Aqua (Water)**, Caprylyl/Capryl Glucoside**, Caprylyl Glyceryl Ether**, Tocopherol, Glycolipids**, Sodium Cocoyl Glutamate**, Olive Oil Polyglyceryl-6 Esters**, Ascorbyl Palmitate, Benzyl Salicylate.

*Organic.
**Naturally Derived.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Massage generously into damp skin using circular motions over the entire body.
-Concentrate on dry areas such as knees, heels, and elbows.
-Rinse well. Follow with Whipped Argan Oil Body Butter (sold separately).
Josie’s tip:
-Use instead of shaving cream for a smooth, nick-free glide.

Recycling Instructions:
-Remove the cap of the jar, remove red liner from inside the cap, rinse both cap and jar thoroughly, and drop the separated jar and cap in your at-home recycling bin.
-Liner can be recycled through TerraCycle. Flatten product box and drop in your at-home recycling bin.
-Recycle pouch through TerraCycle.

Refill Product Instructions:
-With the refill pouches, you can top up your gorgeous amber glass jar and reuse it forever. Each pouch refills the 6 oz. jar 2.25 times."
P504173,Nutrafol,WOMEN’S BALANCE 45+ Clinically Proven Hair Growth Supplement for Thinning,Hair Styling & Treatments,Hair Supplements,$88.00,Size: 1 Month Supply / 120 Capsules,https://www.sephora.com/productimages/sku/s2658581-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,202,"Item 2658581
ONLY AT SEPHORA
Beauty Benefit: Visibly Thicker Hair Volume (1), Fuller Scalp Coverage (1), and Visibly Softer, Shinier, and Stronger Hair Growth (1). *

What it is: A daily hair growth supplement physician-formulated for women 45+ with natural ingredients to target root causes of thinning for fuller, thicker hair. (1) *

What it Tastes Like: No Taste

When to Expect Results: Once daily, take your four capsules—an efficacious serving that contributes to visible results in three to six months. (1) *

What Else You Need to Know: The #1 dermatologist-recommended hair growth supplement brand (2) It is physician-formulated to multi-target the key root causes of hair thinning such as hormones, aging, and metabolism. It does not contain gluten, dairy, soy, hormones, drugs, or artificial additives. It is also non-GMO, halal, and comes in PCR and recyclable packaging. *

Clinical Results: In a clinical study of women 40-65 years old (1):
- 100% of women showed improvement in hair growth after 9 months
- 93% of women saw improvement in dryness and brittleness after 6 months
- 93% felt their hair looked healthier after 6 months



References:
1. Berkowitz S, et al. ASDS, 2020.
2. IQVIA ProVoice survey for 12 months ending March 31, 2022.
3. Meissner, H.O. IJBS. 2005.
4. Rossi, A. Int. J of Immuno and Pharm. 2012.
5. Auddy, B HJ. JANA. 2008.

*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","Organic Maca Powder (Root), Saw Palmetto Extract (Fruit) (45% Fatty Acids), Sensoril® Ashwagandha Extract (Root and Leaf), Hydrolyzed Marine Collagen, Turmeric Extract (Rhizome) (45% Curcuminoids), Palm Extract (Fruit) (15% Tocotrienol), Haematococcus Pluvialis (Whole Microalgae) (5% Astaxanthin); NUTRAFOL® BLEND:  L-Lysine, L-Methionine, L-Cysteine, Horsetail Extract (Aerial Parts of Whole Herb), Japanese Knotweed Extract (Root) (50% Resveratrol), Black Pepper Extract (Fruit) (95% Piperine), Cayenne Extract (Fruit) (2% Capsaicinoids); Vitamin A (as Beta-Carotene), Vitamin C (as Ascorbic Acid), Vitamin D (D3 as Cholecalciferol), Vitamin E (as d-alpha Tocopherol), Biotin, Iodine (from Organic Kelp), Zinc (as Zinc Amino Acid Chelate), Selenium (as L-Selenomethionine); Other Ingredients: Vegetable Capsule (Hypromellose), Organic Rice Hulls.  

The list of ingredients is subject to change. Please consult the packaging of the product purchased.","Suggested Usage:
-Take four capsules consistently, once daily with a meal.

Dosage: Four Capsules Per Day

Shelf Life: 24 Months

Recycling Instructions:
-The glass jar is recyclable and can be refilled with an 18% PCR refill pouch for better sustainability."
P445951,Kiehl's Since 1851,Mini Midnight Recovery Concentrate Moisturizing Face Oil,Mini Size,,$34.00,Size: 0.5 oz/ 15 mL,https://www.sephora.com/productimages/sku/s2063832-main-zoom.jpg?imwidth=160,1.3K,"Item 2063832
What it is: A beloved moisturizing face oil that visibly restores skin overnight for radiant-, younger-looking skin by morning.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dullness, and Loss of Firmness and Elasticity

Highlighted Ingredients:
- Lavender Essential Oil: Soothes and calms.
- Squalane Oil
- Evening Primrose Oil : Maintains skin hydration and visible elasticity.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It also comes in recyclable packaging.

What Else You Need to Know: Formulated with lavender essential oil and evening primrose oil, this beloved moisturizing face oil helps restore skin overnight for radiant-, younger-looking skin by morning. It’s also free of silicone and alcohol.
Show less","-Botanical Blend: Supports skin’s barrier, treats dryness, and decreases the look of fine lines and dullness.

Caprylic/Capric Triglyceride , Dicaprylyl Carbonate , Squalane , Rosa Canina Fruit Oil , Oenothera Biennis Oil/Evening Primrose Oil , Simmondsia Chinensis Oil/Jojoba Seed Oil , Coriandrum Sativum Oil/Coriander Seed Oil , Tocopherol , Lavandula Angustifolia Oil/Lavender Oil , Pelargonium Graveolens Flower Oil , Linalool , Rosmarinus Officina-lis Leaf Oil/Rosemary Leaf Oil , Citronellol , Geraniol , Lavandula Hybrida Oil , Cucumis Sativus Extract/Cucumber Fruit Extract , Curcuma Longa Extract/Turmeric Root Extract , Limonene , Citral , Sclareolide , Rosa Spp/Rose Flower Oil , Jasminum Officinale Extract/Jasmine Extract , Helianthus Annuus Seed Oil/Sunflower Seed Oil.","Suggested Usage:
-After cleansing skin, apply two to three drops into hands.
-Gently press fingertips to cheeks, forehead, and chin to evenly distribute before massaging into skin.
-Can be worn alone or under a moisturizer."
P515019,REFY,Face Cleanse Hydrating Cleanser + Makeup Remover,Cleansers,,$32.00,Size: 3.21 oz / 95 mL,https://www.sephora.com/productimages/sku/s2847549-main-zoom.jpg?imwidth=160,6,"Item 2847549
ONLY AT SEPHORA
What it is: A gentle cleanser that removes 100 percent of makeup, oils, and SPF, while cleansing and hydrating your skin without leaving it feeling tight or dry.

Skin Type: Normal, Dry, Combination, and Oily

Formulation: Liquid

Highlighted Ingredients:
- Trealix: Instantly hydrates the skin within 30 seconds.
- Glycerin: Absorbs water like a magnet to intensely hydrate and visibly plump the skin.
- Oil-like Emollients: Melt off makeup while moisturizing the skin.

Ingredient Callouts: It is also gluten-free and cruelty-free.

What Else You Need to Know: This two-in-one cleanser is designed to simplify your cleansing routine—doing the work of a double cleanse without the additional step. The formula starts as a serum to melt away makeup and SPF, before transforming to a whipped foam to extract all impurities and cleanse pores. Gentle enough for morning and evening use, your skin is left hydrated and enhanced. It’s also clinically tested and dermatologist approved.

Clinical Results: In a consumer and clinical study of 26 volunteers (ages 18 to 65):
- Removes 100% of makeup, oils, and SPF in a single use
- 100% agreed their skin was clearer after 4 weeks of use
- 93% agreed skin looked instantly cleansed and hydrated and it rinsed off without feeling tight after 4 weeks of use
Show less","-Trealix: Hydrates the skin within 30 seconds.
-Glycerin: Absorbs water like a magnet to intensely hydrate and visibly plump the skin.
-Oil-Like Emollients: Melt off makeup while moisturizing the skin.

Aqua/Water/Eau, Dimethicone, Potassium Cocoyl Glycinate, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, PEG-7 Glyceryl Cocoate, Sodium Lauroyl Sarcosinate, Propanediol, Acrylates Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Styrene/Acrylates Copolymer, Hydrolyzed Vegetable Protein, Sodium Chloride, Glycerin, Trehalose, Citric Acid, Sodium Hydroxide, Caprylhydroxamic Acid, Sodium Benzoate, Caramel.","Suggested Usage:
-Use as part of morning and evening skincare routine.
-Pump a generous amount of formula into hands and lather with warm water.
-Apply on dry skin, massaging in circular motions until the serum transforms to foam.
-Rince with water and pat face dry."
P475184,TULA Skincare,Hello Radiance Illuminating Serum,Treatments,Face Serums,$68.00,Size: 1.7 oz / 50 ml,https://www.sephora.com/productimages/sku/s2500734-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,57,"Item 2500734
What it is: A lightweight serum with light-reflecting pearlescence to quickly illuminate skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots, Dullness, and Loss of Firmness and Elasticity

Formulation: Lightweight Gel

Highlighted Ingredients:
- Probiotic Extracts: Helps maintain skin balance.
- Prebiotics (Chicory Root): Nourish skin.
- Peptides: Visibly improve skin firmness.

Ingredient Callouts: This product is gluten-free and cruelty-free.

What Else You Need to Know: Infused with Japanese mandarin, this clean, effective, and non-comedogenic formula visibly brightens and evens skin tone to give you a lit-from-within-looking glow. This product does not contain live cultures.

Clinical Results: In a self-assessment of 30 subjects, after 4 weeks:
- 100% agreed skin looked healthier and smoother
- 96% agreed skin felt smoother
- 90% agreed skin looked more radiant, brighter, and revitalized

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Probiotic Extracts: Helps maintain skin balance.
-Prebiotics (Chicory Root): Nourish skin.
-Peptides: Visibly improve skin firmness.

Aqua/Water/Eau, Glycerin, Citrus Unshiu Peel Extract, Propylene Glycol Dipelargonate, Dimethicone, Tribehenin PEG-20 Esters, Aluminum Starch Octenylsuccinate, Bifida Ferment Lysate, Hydrolyzed Rice Protein, Vaccinium Angustifolium (Blueberry) Fruit Extract, Cichorium Intybus (Chicory) Root Extract, Camelina Sativa Seed Oil, Camellia Sinensis Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Ascorbyl Palmitate, Carthamus Tinctorius (Safflower) Seed Oil, Inulin, Xanthan Gum, Lactose, Lactis proteinum/Milk Protein/Protéine du lait, Yogurt Powder, Olus Oil/Vegetable Oil/Huile végétale, Tocopheryl Acetate, Butylene Glycol, Pentylene Glycol, Caprylyl Glycol, Ethylhexylglycerin, 1,2-Hexanediol, Trisodium Ethylenediamine Disuccinate, Sodium Polyacrylate, Acrylates/Beheneth-25 Methacrylate Copolymer, Phenethyl Alcohol, Sorbic Acid, Sodium Citrate, Citric Acid, Biotin, Sodium Hydroxide, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum), Mica (CI 77019), Titanium Dioxide (CI 77891). Contains milk proteins.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply one to two pumps to clean skin.
-Use daily, morning and evening."
P516663,Glow Recipe,Glow & Go Summer Essentials Kit with Niacinamide,Value & Gift Sets,,$38.00,,,,,,
P448530,The Ordinary, Salicylic Acid 2% Masque Clarifying Charcoal & Clay Mask for Blemish Prone Skin,Masks,Face Masks,$13.80,Size: 1.7 oz/ 50 mL,https://www.sephora.com/productimages/sku/s2267581-main-zoom.jpg?imwidth=160,788,"Item 2267581
What it is: A mask formulated to target lackluster tone and textural irregularities.

Skin Type: Normal

Skincare Concerns: Dullness and Uneven Texture

Formulation: Mask

Ingredient Callouts: Free of parabens, formaldehydes, phthalates, mineral oil, oxybenzone, coal tar, and sulfates SLS & SLES. It is also vegan, gluten-free, and cruelty-free.

What Else You Need to Know: Infused with charcoal and clays, this mask enhances the look of smoothness and clarity while leaving skin feeling refreshed. It also removes dead cells from the surface of oily and blemish-prone skin to reveal more visibly radiant skin beneath.
Show less","Water, Kaolin, Squalane, Glycerin, Dimethyl Isosorbide, Silica Cetyl Silylate, Salicylic Acid, Sodium Polyacrylate, Pentylene Glycol, Charcoal Powder, 4-t-Butylcyclohexanol, Sclerotium Gum, Acacia Senegal Gum, Xanthan Gum, Phytic Acid, Polysorbate 20, Trisodium Ethylenediamine Disuccinate, Chlorphenesin, Phenoxyethanol.","Suggested Usage:
-Use once or twice a week on thoroughly clean, dry skin; do not use on wet skin.
-Apply evenly across your face with your fingertips, avoiding your eye area.
-Leave on for no more than 10 minutes.
-Rinse thoroughly with lukewarm water.

Precautions:
-Do not use on sensitive, peeling, or compromised skin.
-Avoid the eye contour and contact with eyes during application and rinse-off.
-Patch testing prior to use is advised: Apply as directed to a small area once a day for three days to test if you are sensitive to this product.
-If you develop severe irritation, hives, swelling of eyes and mouth, blistering, or difficulty breathing, rinse off, cease use, and consult a physician right away.
-Keep out of reach of children.

Sunburn Alert:
-This product contains a beta hydroxy acid (BHA) that may increase your skin's sensitivity to the sun and the possibility of sunburn. Use a sunscreen, wear protective clothing, and limit sun exposure while using this product and for a week afterward."
P511134,Benefit Cosmetics,The POREfessional Shrink Wrap Overnight AHA+PHA Pore Treatment      ,Treatments,Face Serums,$46.00,Size: 1.6 fl. oz. / 50 mL,https://www.sephora.com/productimages/sku/s2745529-main-zoom.jpg?imwidth=160,506,"Item 2745529
What it is: An overnight pore treatment packed with a balanced blend of acids to shrink the look of pores.

Skin Type: Normal, Dry, Combination, and Oily

Highlighted Ingredients:
- Glycolic Acid and Lactic Acid (AHAs): Visibly tighten pores and reveal brighter-looking skin.
- Gluconolactone (PHA): Visibly retexturizes skin.
- Niacinamide: Minimizes and refines the look of pores.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance.

What Else You Need to Know: This overnight treatment visibly shrinks pores and leaves skin looking smooth and plump. The jelly-glaze texture hydrates and wraps skin, sealing in a ten percent resurfacing acid blend while you sleep.

Clinical Results: In a self-evaluation by 115 participants after 1 use:
- 90% said it works overnight after 1 use

In a self-evaluation by 112 participants, after 4 weeks (used three to four times per week):
- 94% said it visibly refines skin texture
- 91% said pores look smaller
Show less","INCI EU/US

INGREDIENTS:  AQUA (WATER), GLUCONOLACTONE, PROPANEDIOL, NIACINAMIDE, ALOE BARBADENSIS LEAF JUICE, GLYCOLIC ACID, LACTIC ACID, SODIUM HYDROXIDE, SODIUM POLYACRYLOYLDIMETHYL TAURATE, BUTYLENE GLYCOL, POLYGLUTAMIC ACID, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, 1,2-HEXANEDIOL, SALIX ALBA (WILLOW) BARK EXTRACT, POLYGLYCERYL-10 LAURATE, HAMAMELIS VIRGINIANA (WITCH HAZEL) BARK/LEAF/TWIG EXTRACT, HIPPOPHAE RHAMNOIDES OIL, HYDROXYACETOPHENONE, SCLEROTIUM GUM, BISABOLOL, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, PAPAIN, SORBITAN ISOSTEARATE, CITRUS LIMON (LEMON) FRUIT EXTRACT, HYALURONIC ACID, HYDROLYZED HYALURONIC ACID, SODIUM HYALURONATE, CITRIC ACID, POTASSIUM SORBATE, SODIUM BENZOATE, CITRUS JUNOS FRUIT EXTRACT.

Disclaimer:
PRODUCT INGREDIENT LISTINGS ARE UPDATED PERIODICALLY. BEFORE USING A BENEFIT PRODUCT, PLEASE READ THE INGREDIENT LIST ON THE PACKAGING OF YOUR PRODUCT TO BE SURE THAT THE INGREDIENTS ARE APPROPRIATE FOR YOUR PERSONAL USE.","Suggested Usage:
-Spread two to three pumps evenly onto face as the last step of your routine.
-Let set 30 minutes.
-Leave on overnight & rinse in the AM.
-Slight tingling may occur.
-Use three to four times a week."
P435207,CLINIQUE,Clinique For Men Super Energizer™ Anti-Fatigue Depuffing & Brightening Eye Gel,Eye Care,Eye Creams & Treatments,$39.00,,,,,,
P510508,Summer Fridays,Jet Lag Overnight Eye Serum for Fine Lines & Wrinkles with Gentle Retinol Blend,Eye Care,Eye Creams & Treatments,$46.00,Size: 0.5 oz / 15 mL,https://www.sephora.com/productimages/sku/s2761757-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,549,"Item 2761757
What it is: An overnight eye serum that hydrates, and with a gentle retinoid blend, visibly minimizes fine lines for a smoother, firmer look.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Fine Lines and Wrinkles, and Puffiness

Highlighted Ingredients:
- Glycerin: Attracts and locks in moisture that helps skin feel soft and supple.
- Retinol and Retinyl Linoleate: Improves the appearance of fine lines and is gentle for all skin types.
- Licorice Root Extract: Soothes the look of irritation and reduces the look of puffiness.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is cruelty-free.

What Else You Need to Know: This nourishing nighttime eye serum is the newest addition to the Jet Lag franchise, powered by super-hydrating glycerin, barrier-supporting ceramides, and a gentle retinoid blend to visibly minimize fine lines for a hydrated and smoother look— leaving skin texture less crepey- and more even-looking.

Clinical Results: In an independent clinical study, with 31 participants aged 32–60:
- 100% showed a significant improvement in fine lines and wrinkles after 2 weeks of use
- 94% showed a significant improvement in skin hydration after 4 weeks of use
- 97% showed a significant improvement in firmness after 2 weeks of use

In an independent consumer use study, with 31 participants aged 32­–60, after 4 weeks:
- 96% agreed that after using this serum, the skin around their eyes has a visibly smoother texture
- 96% agreed that after using this serum, the texture of the skin around their eye area appears less crepey and more even

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Glycerin: Attracts and locks in moisture that helps skin feel soft and supple.
-Retinol and Retinyl Linoleate: Improves the appearance of fine lines and is gentle for all skin types.
-Licorice Root Extract: Soothes the look of irritation and reduces the look of puffiness.

Glycerin, Water/Aqua/Eau, Squalane, Caprylic/Capric Triglyceride, Isodecyl Neopentanoate, Hydrogenated Polydecene, Pentylene Glycol, Rosa Canina Seed Oil, Propanediol, Sodium Acrylates Copolymer, Borago Officinalis Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Ceramide NP, Bisabolol, Avena Sativa (Oat) Bran Extract, Glycyrrhetinic Acid, Centella Asiatica Extract, Phospholipids, Retinyl Linoleate, Retinol, Tocopheryl Acetate, Tocopherol, Glycine Soja (Soybean) Oil, Gluconolactone, Polyglyceryl-10 Stearate, 1,2-Hexanediol, Lecithin, Maltodextrin, Potassium Sorbate, Caprylhydroxamic Acid, Trisodium Ethylenediamine Disuccinate, Levulinic Acid, Sodium Levulinate, Benzyl Alcohol, Sodium Benzoate.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-In the evening, gently apply a small amount around the contour of each eye."
P400207,Herbivore,Blue Tansy BHA and Enzyme Pore Refining Mask,Masks,Face Masks,,,,,,,
P452009,Moon Juice,Magnesi-Om with Magnesium and L-Theanine for Relaxation + Sleep,Wellness,Beauty Supplements,$44.00,Size: Berry Calm 4.0 oz / 120 g,https://www.sephora.com/productimages/sku/s2294700-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,206,"Item 2294700
Beauty Benefit: Restores cellular balance for relaxation, brain health, and sleep

What it is: A powder with three essential magnesiums to help restore balance on a cellular level, plus nootropic L-theanine for added calm.*

What it tastes like: Organic Mixed Berry or Lemon

How to use: Mix one teaspoon in water every night or when you need to chill.

Dosage: One Teaspoon

When to expect results: Magnesium works quickly to ease irritability, fatigue, and muscle aches. Encourages healthy morning movements when taken nightly.

What Else You Need to Know: This formula enhances relaxation, feelings of calm, improves mood, and reduces muscle aches; supports brain health, including healthy cognitive aging and brain function; and supports regular bowel movements, as well as soothes and alleviates mild bloating during PMS.

*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Magnesium Chelate Blend (Gluconate, Acetyl Taurinate and Citrate): Specifically chosen due to their high bioavailability and easy absorption into the gut with minimal discomfort.
-L-theanine: An antioxidant-rich amino acid synergistically formulated to counteract the negative effects of caffeine.

Magnesium Gluconate, Magnesium Acetyl Taruinate, Magnesium Citrate, L-theanine, Organic Natural Mixed Berry Flavor, Citric Acid, Monk Fruit Extract, Beetroot Juice Powder (Color).

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Mix one teaspoon in water every night or when you need to chill."
P504859,MAKE UP FOR EVER,Mini Gentle Eye Gel Waterproof Eye & Lip Makeup Remover,Mini Size,,$15.00,Size: 1.6 oz / 50 ml,https://www.sephora.com/productimages/sku/s2646909-main-zoom.jpg?imwidth=160,37,"Item 2646909
What it is: An ultra-gentle, alcohol-free makeup remover with a soothing gel texture that easily removes waterproof eye and lip makeup.

Highlighted Ingredients:
- Cornflower: Known for soothing properties.

What Else You Need to Know: This super effective makeup remover is safe for sensitive skin, contact lens wearers, and lash extensions. The lightweight gel texture effortlessly removes stubborn makeup without stripping skin or leaving behind any residue. It is also fragrance-free and infused with skin-soothing cornflower and cucumber.
Show less","-Cornflower: Known for soothing properties.

Water, Isononyl Isononanoate, Pentylene Glycol, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Centaurea Cyanus Flower Water, Cucumis Sativus (Cucumber) Fruit Extract, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ppg-26-Buteth-26, Hydroxyacetophenone, Peg-40 Hydrogenated Castor Oil, Sodium Dehydroacetate, Sodium Hydroxide, Sodium Benzoate, Potassium Sorbate.","Suggested Usage:
-Apply one pump of gel onto a reusable cotton pad.
-Hold gently against the eye or lip area for a few seconds and swipe to remove makeup.
-Repeat process as necessary."
P516567,First Aid Beauty,Smooth + Fresh Body Kit – Essentials for Every Body,Value & Gift Sets,,$35.00,,,,,,
P481828,NUDESTIX,Nudescreen - Mineral Sunscreen SPF 30,Moisturizers,BB & CC Cream,,,,,,,
P509300,Too Faced,Kissing Jelly Non-Sticky Lip Oil Gloss,Lip,Lip Gloss,$22.00,"or 4 payments of $5.50 with
   or   ",https://www.sephora.com/productimages/sku/s2814622-main-zoom.jpg?imwidth=160,632,"Item 2814622
LIMITED EDITION
ONLY AT SEPHORA
What it is: An ultra-moisturizing, nonsticky lip oil gloss hybrid that softens lips and hydrates with natural oils.

Formulation Type: Lip Gloss

Highlighted Ingredients:
- Sunflower Seed and Jojoba Oils: Soften lips.

Ingredient Callouts: It is vegan and cruelty-free.

What Else You Need to Know: Get one-swipe, sheer candy color and shine from a hydrating lip oil that you can take anywhere. This glossy formula delivers up to 12 hours of moisture. Try all seven juicy scents for smooth, nourished, and never-sticky lips and a fun taste of nostalgia.
Show less","-Sunflower and Jojoba Seed Oils: Soften lips.

Hydrogenated Polyisobutene, Helianthus Annuus (Sunflower) Seed Oil, Polybutene, Caprylic/Capric Triglyceride, Ethylene/Propylene/Styrene Copolymer, Calcium Aluminum Borosilicate, Bis-Diglyceryl Polyacyladipate-2, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopheryl Acetate, Pentaerythrityl Tetraisostearate, Glyceryl Caprylate, Sodium Saccharin, Butylene/Ethylene/Styrene Copolymer, Calcium Sodium Borosilicate, Silica, Tin Oxide, Fragrance (Parfum), Limonene, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Titanium Dioxide (Ci 77891), Red 28 Lake (Ci 45410), Blue 1 Lake (Ci 42090), Mica.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.","Suggested Usage:
-Apply directly on clean, dry lips using the extra-large doe-foot applicator for a smooth, luxurious application.
-Lay the doe-foot applicator flat against the lips to evenly distribute with a back-and-forth motion.
-Can be worn alone or over lipstick."
P507666,Lancôme,Nutrix Royal Body Butter,Body Moisturizers,Body Lotions & Body Oils,$54.00,Size: 6.7 oz / 189 g,https://www.sephora.com/productimages/sku/s2720787-main-zoom.jpg?imwidth=160,11,"Item 2720787
What it is: A rich body butter formulated with royal jelly and shea butter that melts effortlessly into skin to nourish and hydrate—leaving it looking smooth and glowing.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Loss of Firmness and Elasticity

Formulation: Cream

Highlighted Ingredients:
- Royal Lipidéum™ (Complex of Lipidéum and Royal Jelly): Helps skin retain moisture by supplementing its own natural lipids.
- Shea Butter: One of the most effective ingredients to fight dryness.
- Chestnut Peptides: Increase skin’s natural lipid production.

What Else You Need to Know: Soothes and moisturizes dry skin for up to 24-hour hydration. It has a nourishing texture for a satin-soft feel and cushions and insulates skin from the effects of climate and seasonal changes. It smooths on effortlessly, drenching skin in comforting non-greasy moisture for a satiny-soft feel.
Show less",,"Suggested Usage:
-Use daily and apply as needed to dry skin.
-Smooth onto skin and apply while skin is damp for added hydration."
P201440,CLINIQUE,Redness Solutions Daily Relief Cream with Microbiome Technology,Moisturizers,Face Creams,$65.00,,,,,,
