product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
P480613,La Mer,The Treatment Lotion,Moisturizers,Mists & Essences,$190.00,Size: 5 oz/ 150 mL,https://www.sephora.com/productimages/sku/s2533594-main-zoom.jpg?pb=allure-2022-bestofbeauty-badge&imwidth=160,526,"Item 2533594
What it is: A serum-strength watery lotion treatment that delivers a rush of liquid energy, all-day hydration, and visible youth-boosting benefits to skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Uneven Texture

Formulation: Liquid

Highlighted Ingredients:
- Miracle Broth™: Supports skin oxygen capacity and energy to activate renewal.
- The Revival Ferment: Helps skin resist visible irritation for a calm, healthy complexion.
- Liquid Hydrogel: Active texture visibly plumps, protects, and delivers all-day hydration.

Ingredient Callouts: Free of parabens, phthalates, and sulfates SLS & SLES.

What Else You Need to Know: This next-generation watery lotion is infused with youth-renewing Miracle Broth to activate repair, while its fast-absorbing Liquid Hydrogel texture penetrates rapidly to deliver all-day healing hydration, leaving skin feeling renewed, revitalized and prepped for skincare treatments to follow.

Clinical Results: Clinical testing on 32 women after using treatment once:
- In a few drops, +56% hydration

Clinical testing on 50 women after using treatment for 8 weeks, twice daily, in one bottle, visible results:
-17% visibly reduced redness
-21% visible reduction in lines and 14% smoother feel

Clinical testing on 50 women after using treatment for 4 weeks, twice daily:
- In 4 weeks, visibly diminishes fine lines and helps firm skin
Show less",,
P507575,NUDESTIX,Nudeskin Blemish Clarifying Gel Moisturizer,Moisturizers,Face Creams,$24.00,Size: 2.03 oz / 60 mL,https://www.sephora.com/productimages/sku/s2692515-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,193,"Item 2692515
What it is: A light gel moisturizer with 2.5% of niacinamide and cica helps to reduce signs of hyperpigmentation and redness that typically result from blemishes.
Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots, Redness, Acne and Blemishes

Highlighted Ingredients:
- 2% Salicylic Acid: A keratolytic beta hydroxy acid (BHA) that gently exfoliates to improve skin texture.
- 2.5% Niacinamide (Vitamin B3): A form of B3 that helps strengthen the lipid barrier, locking in moisture.
- Hyaluronic Acid: Softens and hydrates the skin to improve the overall complexion.

Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free.

What Else You Need to Know: This is a clean, vegan, lightweight moisturizer with salicylic acid that gently renews skin for a clarified, even, smooth, and brighter complexion. Soothing niacinamide and cica extract reduce signs of redness while hyaluronic acid and squalane lock in moisture to keep skin hydrated.



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less",,
P515283,NuFACE,FIX® MicroWand,High Tech Tools,Anti-Aging,$195.00,,,,,,
P385674,Jack Black,Deep Dive™ Glycolic Facial Cleanser,Cleansers,Face Wash & Cleansers,$25.00,Size: 5 oz/ 147 mL,https://www.sephora.com/productimages/sku/s1604438-main-zoom.jpg?imwidth=160,283,"Item 1604438
What it is:
A powerful, multifunctional cleanser that washes away dead skin cells, pore-clogging oil, and build-up while smoothing and firming skin.

What it is formulated to do:
This dual-purpose cleanser and mask draws out deep-lying oil and dirt while smoothing the skin. It reduces the appearance of pores, minimizes imperfections, and absorbs excess oil without drying skin. This soothing formula contains volcanic ash, which is packed with high concentrations of more than 10 natural antioxidant minerals that work to restore, repair, and smooth skin while regulating moisture levels. It also contains glycolic acid, a highly effective chemical exfoliant that removes dead skin cells and build-up for noticeably softer, firmer, clearer skin.

What it is formulated WITHOUT:
- Parabens

What else you need to know:
This product is safe for sensitive skin, dermatologist tested, fragrance-free, and vegan.
Show less",,
P513088,Tatcha,Tatcha Mini Favorites Set,Value & Gift Sets,,$65.00,,,,,,
P456571,Murad,Vitamin C Glycolic Brightening Serum,Treatments,Face Serums,$88.00,Size: 1 oz/ 30 mL,https://www.sephora.com/productimages/sku/s2319382-main-zoom.jpg?imwidth=160,376,"Item 2319382
What it is: A super-stable, potent brightening serum with vitamin C and glycolic acid to visibly reduce hyperpigmentation for dramatically brighter-looking skin.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots, Dullness, and Uneven Texture

Formulation: Serum

Highlighted Ingredients:
- Proprietary Vita-C (Vitamin C) Complex: Ensures stability and potency for brighter-looking skin.
- Glycolic Acid: Removes dulling surface cells and helps vitamin C penetrate more effectively.
- Phyto-Luminescent Extract: Transforms UV energy into a light source that visibly illuminates the skin.

Ingredient Callouts: Free of parabens, formaldehydes, phthalates, mineral oil, oxybenzone, and sulfates SLS & SLES. It is also vegan, gluten-free, and cruelty-free.

What Else You Need to Know: Discover your glow with Murad’s brightening serum, formulated with super-stable vitamin C and glycolic acid. Powerful treatment smooths texture, evens tone, and combats dullness to reveal your brightest, most radiant complexion.

Clinical Results: Proven results reported by trial participants in a 2-week study:
- 91% saw brighter, smoother skin with more glow
- 94% agree skin feels softer and more hydrated
Show less",,
P510731,Isle of Paradise,Sunny Serum Instant Face Bronzer,Treatments,Face Serums,$24.00,Size: 1.01 oz/30 mL,https://www.sephora.com/productimages/sku/s2871895-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,511,"Item 2871895
ONLY AT SEPHORA
What it is: A liquid bronzing serum that instantly illuminates to deliver a bronzed, glowing complexion.

Skin Type: Normal, Dry, Combination, and Oily

Highlighted Ingredients:
- Niacinamide: Visibly improves tone and texture.
- Squalane: Hydrates and protects against trans-epidermal water loss.

Ingredient Callouts: It is cruelty-free.

What Else You Need to Know: This instant, buildable bronzing serum works like skincare and looks like makeup. Formulated with brightening niacinamide and hydrating squalane, Sunny Serum provides bronzed skin instantly and washes off at the end of the day for a no-commitment glow.


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less",,
P504001,Dr. Jart+,Ceramidin™ Skin Barrier Serum Toner,Cleansers,Toners,$39.00,Size: 5.07 oz / 150 mL,https://www.sephora.com/productimages/sku/s2640639-main-zoom.jpg?imwidth=160,484,"Item 2640639
ONLY AT SEPHORA
What it is: A serum and toner that supports the skin barrier, moisturizes, softens, tones, and preps skin for the next step.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Uneven Texture

Highlighted Ingredients:
- Ceramide NP: Supports the skin barrier.
- Panthenol: Moisturizes and nourishes skin’s barrier to prevent water loss.

Ingredient Callouts: Free of parabens, phthalates, mineral oil, sulfates SLS & SLES, and contains less than one percent synthetic fragrance. It is also vegan and gluten-free.

What Else You Need to Know: This rich liquid combines your serum and toner step for one, potent skincare essential. As a serum, it glides on to form a moisturizing base layer that supports the skin barrier. As a toner, it removes residue and visibly refines skin’s texture. This serum toner is loaded with barrier-supporting ceramide NP and panthenol for moisture and barrier reinforcement.

Research Results:
+134% boost in moisture
*24 hours of moisture
+34% stronger skin barrier

**Strengthens the skin barrier for 8 hours21% smoother feeling skin
****Clinical testing on 34 women, immediately after using product.
**Clinical testing on 31 women, after using product for 8 hours.
***Clinical testing on 31 women, after using product for 4 weeks.

Sensory Results:
94% agree skin feels smooth*
92% agree skin feels moisturized*
93% agree skin texture feels even

***Consumer testing on 114 women immediately after using product once.
**Consumer testing on 113 women after using product two times a day for 4 weeks.
Show less",,
P505376,Kiehl's Since 1851,Ultra Pure High-Potency 9.8% Glycolic Acid Serum,Treatments,Face Serums,$36.00,Size: 1 oz / 30 ml,https://www.sephora.com/productimages/sku/s2672772-main-zoom.jpg?imwidth=160,60,"Item 2672772
What it is: A concentrated facial serum formulated with seven ingredients to smooth skin by visibly refining texture and minimizing the appearance of pores.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores and Uneven Texture

Highlighted Ingredients:
- Glycolic Acid: A naturally occurring fruit acid known to visibly smooth skin.

Ingredient Callouts: It comes in recyclable packaging.

What Else You Need to Know: This serum is formulated with just seven ingredients to help visibly refine and smooth skin’s texture and boost glow. It is free of fragrance and colorants and is minimally formulated for skin absorption and a smoothing effect.

Clinical Results: In a consumer 4-week study, after 1 week:
- 98% agree skin feels softer
Show less",,
P422248,Kiehl's Since 1851,Rare Earth Deep Pore Daily Cleanser,Cleansers,Face Wash & Cleansers,$29.00,Size: 5 oz/ 150 mL,https://www.sephora.com/productimages/sku/s1989367-main-zoom.jpg?imwidth=160,211,"Item 1989367
What it is: A cleanser that exfoliates skin and minimizes the look of pores.

Skin Type: Combination and Oily

Skincare Concerns: Pores, Oiliness

Formulation: Scrub

Highlighted Ingredients:
- Oat Kernel Meal: A natural exfoliant and absorbent of surface oil known for its anti-irritant and anti-redness properties.
- Amazonian White Clay: Helps purify and detoxify skin, removing bacteria, toxins, excess oil, and dead cells that can clog skin.
- Aloe Barbadensis: Known for its soothing properties.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also cruelty-free.

What Else You Need to Know: This unique formula helps detoxify and reduce the appearance of pores for healthy-looking skin. With Amazonian white clay, the formula gently exfoliates, cleansing away toxins, dirt, and oil that can clog pores. The result is skin that feels fresh and soft.

Show less",,
P515457,ISAMAYA,Lips Balm- Sheer Lipstick Balm with Vitamin E,Lip,Lip Balms & Treatments,$32.00,"or 4 payments of $8.00 with
   or    or   ",https://www.sephora.com/productimages/sku/s2855476-main-zoom.jpg?imwidth=160,6,"Item 2855476
NEW
ONLY AT SEPHORA
What it is: A sheer lipstick balm that keeps lips soft, supple and protected from external aggressors.

Formulation Type: Lip Balm & Treatment

Benefits: Hydrating

Highlighted Ingredients: 
- Vitamin E: Hydrates.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: This lip balm contains a potent antioxidant Vitamin E infused that helps relieve chapped, dry lips. 
Show less",,
P510323,Elemis,Pro-Collagen Makeup Melting Cleansing Balm,Cleansers,Makeup Removers,$40.00,Size: Original / 50 g,https://www.sephora.com/productimages/sku/s2759009-main-zoom.jpg?imwidth=160,5.6K,"Item 2759009
What it is: A bestselling, three-in-one transformative balm that softens, nourishes, and removes makeup, daily grime, and impurities.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Redness, and Dullness

Formulation: Balm

Ingredient Callouts: Free of phthalates and mineral oil.

What Else You Need to Know: The rich balm melts into a luxurious oil when gently massaged into the skin, before transforming into a hydrating milk on contact with water. The unique formula effortlessly removes long-wear makeup, daily grime and surface pollutants, and deep cleanses and softens as a facial mask.

Clinical Results: In a consumer perception study with 120 subjects:
- 97% agreed this product helped remove impurities without stripping skin of moisture

In an independent user trial, results based on 120 people over 2 weeks:
- 98% agreed this product quickly and easily removes makeup, daily grime, and visible pollutants
- 97% agreed Pro-Collagen Cleansing Balm left their skin feeling softened
- 92% agreed after using this product, they saw improved radiance

Highlighted Ingredients: 
Original
Starflower Oil: The richest natural source of Omega-6 fatty acid Gamma-Linolenic Acid, helps smooth, soften, and nourish the skin. 
Elderberry Oil: A natural antioxidant, rich in essential fatty acid that smooths skin without leaving a greasy feeling.
Optimega ™ Oil: A carefully balanced blend of pressed Wheatgerm and Oat oils helps reduce trans-epidermal water loss in the skin. 

Naked
Elderberry Oil: A natural antioxidant, rich in fatty acids that smooths skin without leaving a greasy feeling. 
Optimega ™ Oil: A carefully balanced blend of oils pressed in the UK: Wheatgerm and Oat, to help reduce trans-epidermal water loss in the skin. 
Padina Pavonica: A moisture-boosting, brown macro-algae found on the Mediterranean coast is rich in polysaccharides that quenches the skin for a visibly radiant complexion. 

Rose
English Rose Oleo Extract: A decadent extract that boasts skin-smoothing and hydration benefits from over 20 varieties of roses, hand harvested in the UK. 
Elderberry Oil: Readily absorbed and rich in essential fatty acids and natural antioxidants, supporting the skin’s smoothness, without leaving a greasy feeling. 
Padina Pavonica: A moisture-boosting, brown macro-algae found on the Mediterranean coast is rich in polysaccharides that quenches the skin for a visibly radiant complexion. 

Green Fig
Starflower Oil: The richest natural source of Omega-6 fatty acid Gamma-Linolenic Acid, helps smooth, soften, and nourish the skin. 
Optimega ™ Oil: A carefully balanced blend of oils pressed in the UK: Wheatgerm and Oat, to help reduce trans-epidermal water loss in the skin. 
Padina Pavonica A moisture-boosting, brown macro-algae found on the Mediterranean coast is rich in polysaccharides that quenches the skin for a visibly radiant complexion. 
Show less",,
P472343,Tata Harper,Superkind Foaming Softening Cleanser for Barrier Support,Cleansers,Face Wash & Cleansers,$88.00,Size: 4.2 oz/ 125 mL,https://www.sephora.com/productimages/sku/s2460103-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,101,"A comforting, fragrance-free micro-foaming cream cleanser that dissolves buildup and impurities while soothing and softening stressed, reactive skin.

Normal, Dry, Combination, and Oily

Redness and Dullness

Highlighted Ingredients:
- Micro-foaming Botanical Blend: Cleanses and removes visible impurities while hydrating the skin.
- Maracuja Seed Oil: Supports skin and helps to soothe and restore an optimal healthy state.
- Jojoba Esters: Gently dissolve buildup and replenish skin lipids to leave skin feeling clean and supple.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, hypoallergenic, fragrance-free and comes in recyclable packaging.

What Else You Need to Know: Softening Cleanser is a part of the Superkind collection designed for reactive skin. These are super powerful yet super gentle solutions, meticulously formulated to fortify and revitalize stressed skin.

Tata Harper Skincare is partnering with Trees for the Future for two years to plant 100,000 trees, revitalize 100 acres, sequester 3,616 tons of carbon, and plant 1,000 people out of poverty.
SkinSAFE Trusted Choice: Good for Sensitive Skin, formulated without the most common fragrance allergens and rigorously tested for skin reactivity

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less",,
P480630,Summer Fridays,Mini Jet Lag Mask + Moisturizer,Masks,Face Masks,$26.00,Size: 1 oz / 28 g,https://www.sephora.com/productimages/sku/s2473379-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,6K,,,
P506372,CLINIQUE,Even Better Clinical™ Brightening Moisturizer with Vitamin C,Moisturizers,Face Creams,$64.00,Size: 1.6 oz / 50 ml,https://www.sephora.com/productimages/sku/s2672988-main-zoom.jpg?imwidth=160,4,,,
P500283,HAUS LABS BY LADY GAGA,PhD Hybrid Hydrating Tinted Lip Oil,Lip,Lip Oil,$26.00,,https://www.sephora.com/productimages/sku/s2571941-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,1.2K,,,
P456421,KORRES,Black Pine 3D Eye-Lift Super Serum,Eye Care,Eye Creams & Treatments,$62.00,Size: 0.51 oz/ 15 mL,https://www.sephora.com/productimages/sku/s2338465-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,167,,,
P442836,Skinfix,Barrier+ Foaming Oil Hydrating Cleanser,Cleansers,Face Wash & Cleansers,$30.00,Size: 6 oz/ 177 mL,https://www.sephora.com/productimages/sku/s2215929-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,1.3K,,,
P461224,PATRICK TA,Major Glow Softening Lip Masque,Lip,Lip Balms & Treatments,$24.00,,,,,,
P516422,Sulwhasoo,Concentrated Ginseng Rejuvenating Cream Rich for Anti-Aging,Moisturizers,Face Creams,$260.00,Size: 1.69 oz / 50 mL,https://www.sephora.com/productimages/sku/s2844405-main-zoom.jpg?imwidth=160,15,,,
P456995,First Aid Beauty,Mini KP Bump Eraser Body Scrub with 10% AHA – Body Exfoliant for Keratosis Pilaris,Mini Size,,$12.00,,,,,,
P507492,Saie,Glossybounce™ High-Shine Hydrating Lip Gloss Oil,Lip,Lip Gloss,$22.00,Size 0.17 oz/5 mL,https://www.sephora.com/productimages/sku/s2872463-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,1.4K,,,
P468192,MAKE UP FOR EVER,Mini Step 1 Primer Shine Control,Mini Size,,$24.00,Color: Shine Control,https://www.sephora.com/productimages/sku/s2424760-main-zoom.jpg?imwidth=160,347,,,
P454085,Dr. Jart+,Teatreement™ Toner,Cleansers,Toners,$30.00,Size: 4.05 oz/ 120 mL,https://www.sephora.com/productimages/sku/s2300267-main-zoom.jpg?imwidth=160,481,,,
P505664,Dermalogica,Porescreen SPF 40 Mineral Sunscreen with Niacinamide,Sunscreen,Face Sunscreen,$55.00,Size: 1 oz / 30 ml,https://www.sephora.com/productimages/sku/s2643179-main-zoom.jpg?imwidth=160,433,"Item 2643179
ONLY AT SEPHORA
What it is: A multitasking SPF 40 mineral sunscreen with a blurring effect that supports healthy-looking pores and provides a hint of tint for an instantly radiant complexion.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores, Uneven Texture, and Oiliness

Formulation: Liquid

Highlighted Ingredients:
- Zinc Oxide: A physical sunscreen that protects against UVA and UVB.
- Niacinamide: Reduces the production of sebum and strengthens the skin barrier.
- Green Microalgae, Squalane, Antioxidant Vitamin E Blend: Moisturizes, softens, and smooths.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. This product is also gluten-free and cruelty-free.

What Else You Need to Know: This mineral SPF provides UVA/UVB protection while the encapsulated tint visibly enhances skin tone. Antioxidant vitamin E and squalane create a blurring, primer-like effect that helps smooth skin’s appearance. Two percent niacinamide reduces the appearance of pores and maintains hydrated skin by strengthening the skin barrier.
Show less","-Zinc Oxide: A physical sunscreen that protects against UVA and UVB.
-Niacinamide: Reduces the production of sebum and strengthens the skin barrier.
-Green Microalgae, Squalane, Antioxidant Vitamin E Blend: Moisturizes, softens, and smooths.

Water/Aqua/Eau, Zinc Oxide, C12-15 Alkyl Benzoate, Octyldodecyl Neopentanoate, Butyloctyl Salicylate, Caprylic/Capric Triglyceride, Isododecane, Lauryl PEG-8 Dimethicone, Propanediol, Niacinamide, Methylpropanediol, Titanium Dioxide (CI 77891), Silica Silylate, Lactic Acid, Helianthus Annuus (Sunflower) Seed Oil, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosa Damascena Extract, Chlorella Vulgaris Extract, Sea Salt (Maris Sal), Olive Oil Decyl Esters, Squalene, Tocopherol, Caprylyl Glycol, Lecithin, Allantoin, Propylene Glycol Stearate, Glycerin, Bisabolol, Lauryl PEG-10 Tris (Trimethylsiloxy)silylethyl Dimethicone, PEG-10, Silica, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Magnesium Stearate, Tetrasodium Glutamate Diacetate, Citric Acid, Sodium Hydroxide, Sodium Chloride, Bentonite, Cellulose Acetate, Phenylpropanol, Hydrated Silica, Acrylates/Ammonium Methacrylate Copolymer, Iron Oxides (CI 77491, CI 77492, CI 77499), Linalool.","Suggested Usage:
-Use daily.
-Shake before each use.
-Apply an even amount of product to face each morning after moisturizing.
-Can be worn alone or underneath makeup."
P510309,Salt & Stone,Neroli & Basil Extra-Strength Aluminum-Free Deodorant,Body Care,Deodorant & Antiperspirant,$20.00,Size: 2.6 oz,https://www.sephora.com/productimages/sku/s2759579-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,236,"Item 2759579
What it is: An extra strength aluminum-free deodorant formulated for up to 24 hours of protection.

Skincare Concerns: Dryness and Uneven Texture 

Formulation: Balm 

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also cruelty-free.

Fragrance Family: Earthy & Woody

Scent Type: Earthy Greens & Herbs

Key Notes: Neroli, Basil, Shiso Leaf

Highlighted Ingredients:
- Probiotics: Balance skin’s microbiome to neutralize odor and replenish healthy bacteria.
- Spirulina: An antioxidant-rich superfood that soothes irritated skin.
- Hyaluronic Acid: An ultra-hydrating humectant able to retain up to 1000x its weight in moisture.

What Else You Need to Know: This is a high-performance deodorant formulated for all-day protection. It’s an extra strength solid deodorant formulated without aluminum, alcohol, parabens, or phthalates in a captivating and bright scent, Neroli & Basil. Seaweed extracts and hyaluronic acid soothe and moisturize the skin while probiotics help neutralize odor by balancing bacteria.


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less","-Probiotics: Balance skin’s microbiome to neutralize odor and replenish healthy bacteria.
-Spirulina: An antioxidant-rich superfood that soothes irritated skin.
-Hyaluronic Acid: An ultra-hydrating humectant able to retain up to 1000x its weight in moisture.

Caprylic/Capric Triglyceride, Tapioca Starch, Magnesium Hydroxide, Sodium Bicarbonate, Ozokerite, Cocos Nucifera (Coconut) Oil, Sodium Hyaluronate, Spirulina Platensis Extract, Fragrance (Parfum), Butyrospermum Parkii (Shea) Butter, Helianthus Annuus (Sunflower) Seed Oil, Lactobacillus Ferment, Tocopherol, Maltodextrin.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply to clean dry skin.
-For external use only, avoid contact with eyes.
-Do not apply to broken skin.

Recycling Instructions:
-Recyclable packaging made from recovered ocean plastic and other recycled materials."
P508187,Herbivore,Mini Nova 15% Vitamin C + Turmeric Brightening Serum,Treatments,Face Serums,$25.00,Size: 0.34 oz,https://www.sephora.com/productimages/sku/s2674588-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,11,"Item 2674588
ONLY AT SEPHORA
What it is: A potent brightening serum that visibly improves dark spots and evens skin tone.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots, Dullness, and Uneven Texture

Highlighted Ingredients:
- THD Vitamin C 15%: This ultra-stable vitamin C improves the look of hyperpigmentation.
- Turmeric: Contains antioxidants that visibly even skin tone.
- Arbutin: Is naturally-derived and helps even the appearance of discoloration and tighten the look of pores.

Ingredient Callouts: This product is vegan and cruelty-free.

What Else You Need to Know: This serum contains THD vitamin C, a highly efficacious form of vitamin C that nourishes the skin. It also includes antioxidant-rich turmeric and a powerful blend of super fruits to brighten the look of dark spots and visibly improve hyperpigmentation.

A key ingredient in NOVA is the antioxidant-rich super-root turmeric, which gives this serum a ginger-like smell that quickly fades upon application. Like all of Herbivore‘s products, NOVA is 100 percent natural and made without any added fragrances.


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less","-THD Vitamin C 15%: Is an ultra-stable vitamin C that improves the look of hyperpigmentation.
-Turmeric: Contains antioxidants that visibly even skin tone.
-Arbutin: Is naturally-derived and helps even the appearance of discoloration and tighten the look of pores.

Aqua/water/eau, Tetrahexyldecyl Ascorbate, Glycerin, C9-12 Alkane, Sodium Stearoyl Glutamate, Propanediol, Cetearyl Olivate, Sorbitan Olivate, Arctostaphylos Uva-Ursi Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Terminalia Chebula Fruit Extract, Terminalia Ferdinandiana Fruit Extract, Hyaluronic Acid, Polyglyceryl-6 Stearate, Sclerotium Gum, Polyglyceryl-6 Polyricinoleate, Sodium Levulinate, Sodium Anisate, Melia Azadirachta Flower Extract, Coco-Caprylate/Caprate, Butylene Glycol, Melia Azadirachta Leaf Extract, Ocimum Sanctum Leaf Extract, Sodium Phytate, Averrhoa Carambola Fruit Extract, Polyglyceryl-6 Behenate, Ocimum Basilicum (Basil) Flower/Leaf Extract, Tocopheryl Acetate, Echinacea Purpurea Extract, Ananas Sativus (Pineapple) Fruit Juice*, Corallina Officinalis Extract, Leuconostoc/Radish Root Ferment Filtrate, Citric Acid.

*USDA Certified Organic Ingredient.

.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply one to two pumps onto skin after cleansing and before moisturizing
-For even better results, Herbivore recommends using two to three drops of Lapis Blue Tansy Face Oil (sold separately) as the final step before applying SPF.

Recycling Instructions:
-Place outer carton into paper recycling.
-Rinse the glass bottle thoroughly and recycle.
-Unfortunately, pumps cannot be recycled at this time due to their many mixed parts. That's why Herbivore is moving to pumps that contain post-consumer recycled materials. Please dispose of them properly."
P509321,Peter Thomas Roth,Peptide Skinjection™ Amplified Wrinkle-Fix Refillable Serum      ,Treatments,Face Serums,$65.00,Size: 1.01 oz,https://www.sephora.com/productimages/sku/s2734481-main-zoom.jpg?imwidth=160,287,"Item 2734481
What it is: A noninvasive, dual-purpose, and refillable serum with a 19% peptide complex that is clinically shown to improve the look of expression lines.
Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Loss of Firmness and Elasticity

Highlighted Ingredients:
- 19% Peptide Complex of Amplified Matrixyl® and Argireline®: Reduce and prevent the look of expression lines.
- 10% Argirelox: Helps prolong the need for next injectable treatment by up to six months.†

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance.

What Else You Need to Know: This serum provides needle-free results or complements the results of in-office injectable treatments. It reduces and prevents the look of expression lines with amplified Matirxyl® and Argireline®. 10% Argirelox™ helps prolong the need for your next injectable treatment by up to six months.† (†Based on an in-vivo study on 22 women [51 years average age] who received one-time neurotoxin [boNT-A] injections followed by application of 10% Argirelox™ peptide solution twice daily for six months.)

Clinical Results: In a 6-week consumer-perception study on 28 women, ages 37 to 64:
- 93% agreed no new lines had formed with continued use
Show less","-19% Peptide Complex of Amplified Matrixyl® and Argireline®: Reduce and prevent the look of expression lines.
-10% Argirelox: Helps prolong the need for next injectable treatment by up to six months.†

Water/Aqua/Eau, Dimethicone, Squalane, Butylene Glycol, Glycerin, Saccharomyces Lysate, Polysilicone-11, Acetyl Hexapeptide-8, Pentapeptide-18, N-Prolyl Palmitoyl Tripeptide-56 Acetate, Palmitoyl Tripeptide-38, Collagen, Sodium Hyaluronate, Tocopherol, Phytosterols, Hydrogenated Lecithin, Leuconostoc/Radish Root Ferment Filtrate, Citric Acid, Caprylic/Capric Triglyceride, Polyglyceryl-10 Myristate, Pentylene Glycol, Caprylyl Glycol, Sodium Benzoate, Sodium Phytate, Sodium Hydroxide, Potassium Sorbate, Ethylhexyl Palmitate, Hydroxypropyl Cyclodextrin Trihydroxystearin, Lauroyl Lysine, Glucomannan, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymercarbomer, Glyceryl Stearate, Stearyl Alcohol, Behenyl Alcohol, Mica, Phenoxyethanol.

The list of ingredients is subject to change, please consult the packaging of the product purchased.","Suggested Usage:
-Apply to a cleansed face twice daily with continued use.
-Follow with Peptide Skinjection™ Moisture Infusion Cream (sold separately).
-For external use only.

Refill Product Instructions:
-Twist off the bottle base from the cap.
-Twist off the empty pod from the cap.
-Twist the new refill pod onto the cap.
-Twist the bottle base back onto the cap."
